latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
38.727,-97.906,344.5,1.3,1.1,2021-03-31,1710,T,93,6.0NRT,292.3,67.2,D
38.652,-97.339,328.5,1.2,1.1,2021-03-31,1710,T,85,6.0NRT,292.6,31.3,D
38.642,-97.341,330,1.2,1.1,2021-03-31,1710,T,86,6.0NRT,292,33.5,D
38.634,-97.356,318.6,1.2,1.1,2021-03-31,1710,T,65,6.0NRT,289.7,16.7,D
38.632,-97.342,356.9,1.2,1.1,2021-03-31,1710,T,98,6.0NRT,293.7,99.1,D
38.623,-97.344,332.4,1.2,1.1,2021-03-31,1710,T,87,6.0NRT,291.4,37.5,D
38.745,-98.655,305.5,1.4,1.2,2021-03-31,1710,T,40,6.0NRT,289.8,6.3,D
38.609,-97.403,306.9,1.2,1.1,2021-03-31,1710,T,57,6.0NRT,292,6.4,D
38.553,-97.352,305.3,1.2,1.1,2021-03-31,1710,T,50,6.0NRT,291.3,5.4,D
38.486,-96.857,316.1,1.2,1.1,2021-03-31,1710,T,74,6.0NRT,291.2,14.7,D
38.485,-96.844,341.6,1.2,1.1,2021-03-31,1710,T,92,6.0NRT,293.5,54.2,D
38.508,-97.534,357.9,1.2,1.1,2021-03-31,1710,T,99,6.0NRT,292.6,106.4,D
38.506,-97.52,369.3,1.2,1.1,2021-03-31,1710,T,100,6.0NRT,296.3,151.1,D
38.497,-97.885,304.8,1.3,1.1,2021-03-31,1710,T,41,6.0NRT,291.9,5.5,D
38.495,-97.96,308.9,1.3,1.1,2021-03-31,1710,T,61,6.0NRT,291.1,8.8,D
38.348,-96.93,314.2,1.2,1.1,2021-03-31,1710,T,71,6.0NRT,294.4,11.1,D
37.671,-92.183,306.9,1.1,1,2021-03-31,1710,T,61,6.0NRT,291.6,6.3,D
38.339,-96.932,315.9,1.2,1.1,2021-03-31,1710,T,73,6.0NRT,295.5,12.4,D
38.316,-96.75,318.4,1.1,1.1,2021-03-31,1710,T,76,6.0NRT,292.8,16.2,D
38.315,-96.737,324.6,1.1,1.1,2021-03-31,1710,T,82,6.0NRT,293,23.8,D
37.662,-92.185,350.6,1.1,1,2021-03-31,1710,T,96,6.0NRT,292,68.8,D
37.66,-92.174,311.8,1.1,1,2021-03-31,1710,T,72,6.0NRT,290.1,10.5,D
38.46,-98.149,305.4,1.3,1.1,2021-03-31,1710,T,45,6.0NRT,290.2,6.1,D
38.459,-98.134,317.3,1.3,1.1,2021-03-31,1710,T,74,6.0NRT,290.8,19.2,D
38.271,-96.693,321,1.1,1.1,2021-03-31,1710,T,79,6.0NRT,292.6,18.5,D
38.266,-96.733,310.5,1.1,1.1,2021-03-31,1710,T,66,6.0NRT,291.8,8.4,D
38.286,-97.087,307.9,1.2,1.1,2021-03-31,1710,T,59,6.0NRT,293.2,6.6,D
38.284,-97.073,310.1,1.2,1.1,2021-03-31,1710,T,64,6.0NRT,292.4,8.6,D
38.182,-96.271,305.4,1.1,1,2021-03-31,1710,T,22,6.0NRT,291,3.9,D
38.18,-96.258,382.4,1.1,1,2021-03-31,1710,T,100,6.0NRT,297.8,182.3,D
38.179,-96.246,347.1,1.1,1,2021-03-31,1710,T,94,6.0NRT,294.4,60.1,D
38.221,-96.647,357.3,1.1,1.1,2021-03-31,1710,T,99,6.0NRT,294.6,84.6,D
38.219,-96.635,350.9,1.1,1.1,2021-03-31,1710,T,85,6.0NRT,293.2,64.9,D
38.173,-96.273,309.4,1.1,1,2021-03-31,1710,T,63,6.0NRT,290.6,7.1,D
38.171,-96.26,346.3,1.1,1,2021-03-31,1710,T,94,6.0NRT,290.8,58.9,D
38.169,-96.248,333,1.1,1,2021-03-31,1710,T,87,6.0NRT,291.5,33.5,D
38.211,-96.649,376.8,1.1,1.1,2021-03-31,1710,T,100,6.0NRT,295.1,159.7,D
38.207,-96.611,343.2,1.1,1.1,2021-03-31,1710,T,93,6.0NRT,293.9,54.2,D
37.534,-92.168,351.7,1.1,1,2021-03-31,1710,T,97,6.0NRT,289,73,D
37.532,-92.156,308.1,1.1,1,2021-03-31,1710,T,62,6.0NRT,285.5,9.1,D
37.649,-92.925,308.1,1,1,2021-03-31,1710,T,66,6.0NRT,290.8,7.7,D
37.524,-92.17,310.8,1.1,1,2021-03-31,1710,T,71,6.0NRT,285.2,11.3,D
37.945,-95.84,315.7,1.1,1,2021-03-31,1710,T,74,6.0NRT,291.7,12.5,D
37.818,-94.994,315.6,1,1,2021-03-31,1710,T,76,6.0NRT,290.3,12.5,D
37.817,-94.982,317.8,1,1,2021-03-31,1710,T,78,6.0NRT,291,14.6,D
37.781,-94.861,314.9,1,1,2021-03-31,1710,T,75,6.0NRT,291.4,11.6,D
37.78,-94.85,327.3,1,1,2021-03-31,1710,T,85,6.0NRT,292.1,24.4,D
37.603,-93.825,341.8,1,1,2021-03-31,1710,T,93,6.0NRT,284.1,48.7,D
37.601,-93.814,356.3,1,1,2021-03-31,1710,T,93,6.0NRT,281.6,79.4,D
37.763,-94.994,305.3,1,1,2021-03-31,1710,T,51,6.0NRT,292.1,4.5,D
37.988,-97.069,326.8,1.2,1.1,2021-03-31,1710,T,83,6.0NRT,293.3,26,D
37.986,-97.056,392.8,1.2,1.1,2021-03-31,1710,T,100,6.0NRT,300.3,259.6,D
37.985,-97.043,317,1.2,1.1,2021-03-31,1710,T,74,6.0NRT,293.7,13.9,D
37.834,-95.927,331.1,1.1,1,2021-03-31,1710,T,86,6.0NRT,293.7,30,D
37.832,-95.915,308.9,1.1,1,2021-03-31,1710,T,64,6.0NRT,292.1,6.7,D
37.545,-93.868,311.6,1,1,2021-03-31,1710,T,71,6.0NRT,274.8,13.5,D
38.357,-101.178,311.8,2,1.4,2021-03-31,1710,T,63,6.0NRT,294.6,18.2,D
38.391,-101.18,308.1,2,1.4,2021-03-31,1710,T,46,6.0NRT,294.3,11.2,D
37.893,-96.765,326.2,1.1,1.1,2021-03-31,1710,T,0,6.0NRT,292.9,24.6,D
37.864,-96.693,316.9,1.1,1.1,2021-03-31,1710,T,74,6.0NRT,292.6,13.8,D
37.862,-96.68,310.8,1.1,1.1,2021-03-31,1710,T,65,6.0NRT,292,8.3,D
37.832,-96.52,340.2,1.1,1,2021-03-31,1710,T,91,6.0NRT,294.1,47.5,D
37.83,-96.507,318.1,1.1,1,2021-03-31,1710,T,76,6.0NRT,294.6,15.3,D
37.822,-96.522,340.3,1.1,1,2021-03-31,1710,T,91,6.0NRT,294.1,46.9,D
37.821,-96.509,345.4,1.1,1,2021-03-31,1710,T,94,6.0NRT,297.1,57.5,D
37.863,-97.06,307.8,1.2,1.1,2021-03-31,1710,T,57,6.0NRT,293.6,5.3,D
38.123,-99.401,312.1,1.5,1.2,2021-03-31,1710,T,64,6.0NRT,291.1,13.7,D
37.711,-96.045,308.3,1.1,1,2021-03-31,1710,T,44,6.0NRT,291.9,5.9,D
38.087,-99.425,316.3,1.5,1.2,2021-03-31,1710,T,71,6.0NRT,291.9,19.4,D
37.829,-97.121,312.9,1.2,1.1,2021-03-31,1710,T,68,6.0NRT,293,10.6,D
37.827,-97.108,306,1.2,1.1,2021-03-31,1710,T,44,6.0NRT,293,4.8,D
37.686,-96.064,312.2,1.1,1,2021-03-31,1710,T,65,6.0NRT,292,10,D
37.935,-98.295,328.8,1.3,1.1,2021-03-31,1710,T,84,6.0NRT,292.6,35.7,D
37.933,-98.28,323.7,1.3,1.1,2021-03-31,1710,T,80,6.0NRT,293.2,26.9,D
37.943,-98.462,340.3,1.3,1.1,2021-03-31,1710,T,91,6.0NRT,295.4,62.5,D
37.941,-98.447,327.4,1.3,1.1,2021-03-31,1710,T,83,6.0NRT,295.5,33.4,D
37.835,-97.855,307.1,1.3,1.1,2021-03-31,1710,T,51,6.0NRT,293.2,5.9,D
37.882,-98.38,321.8,1.3,1.1,2021-03-31,1710,T,49,6.0NRT,294.4,20.6,D
37.868,-98.379,321.7,1.3,1.1,2021-03-31,1710,T,70,6.0NRT,293.8,21.5,D
37.866,-98.364,317,1.3,1.1,2021-03-31,1710,T,47,6.0NRT,293.1,15.1,D
37.816,-98.192,308.6,1.3,1.1,2021-03-31,1710,T,51,6.0NRT,291.7,8.7,D
37.815,-98.177,335.9,1.3,1.1,2021-03-31,1710,T,89,6.0NRT,292.6,50.7,D
37.838,-98.491,319.8,1.3,1.1,2021-03-31,1710,T,76,6.0NRT,295.1,21.7,D
37.836,-98.476,421.8,1.3,1.1,2021-03-31,1710,T,100,6.0NRT,303.6,628.8,D
37.834,-98.461,326.6,1.3,1.1,2021-03-31,1710,T,82,6.0NRT,290.2,32,D
37.543,-96.079,314.1,1.1,1,2021-03-31,1710,T,54,6.0NRT,292.8,9.8,D
37.533,-96.08,317.8,1.1,1,2021-03-31,1710,T,76,6.0NRT,292.2,13.6,D
37.532,-96.068,314.7,1.1,1,2021-03-31,1710,T,73,6.0NRT,292.9,10.7,D
37.412,-95.129,317.7,1,1,2021-03-31,1710,T,77,6.0NRT,290.5,14.2,D
36.979,-92.235,302.2,1.1,1,2021-03-31,1710,T,48,6.0NRT,275.4,7.9,D
37.552,-96.385,307.6,1.1,1,2021-03-31,1710,T,27,6.0NRT,294.3,4.9,D
37.55,-96.373,307.6,1.1,1,2021-03-31,1710,T,26,6.0NRT,293.6,4.7,D
37.554,-96.39,317.1,1.1,1,2021-03-31,1710,T,75,6.0NRT,294.2,14.1,D
37.63,-97.067,308.3,1.2,1.1,2021-03-31,1710,T,57,6.0NRT,294.4,6,D
37.807,-98.878,356.3,1.4,1.2,2021-03-31,1710,T,98,6.0NRT,298.2,118.5,D
37.805,-98.862,341.8,1.4,1.2,2021-03-31,1710,T,92,6.0NRT,296.9,68.5,D
37.429,-96.336,311.8,1.1,1,2021-03-31,1710,T,68,6.0NRT,293.4,9.1,D
37.478,-96.792,313.1,1.1,1.1,2021-03-31,1710,T,57,6.0NRT,295.1,8.3,D
37.42,-96.338,307,1.1,1,2021-03-31,1710,T,44,6.0NRT,292.5,5,D
37.47,-96.807,321.2,1.1,1.1,2021-03-31,1710,T,78,6.0NRT,294.4,17.4,D
37.469,-96.794,332.8,1.1,1.1,2021-03-31,1710,T,87,6.0NRT,294.8,33.6,D
37.394,-96.207,313.5,1.1,1,2021-03-31,1710,T,71,6.0NRT,293,10.9,D
37.587,-97.952,320.1,1.3,1.1,2021-03-31,1710,T,76,6.0NRT,297.6,19.8,D
37.356,-96.351,328.1,1.1,1,2021-03-31,1710,T,84,6.0NRT,294.6,26.7,D
37.355,-96.339,321,1.1,1,2021-03-31,1710,T,79,6.0NRT,293.3,18,D
37.422,-97.383,308.8,1.2,1.1,2021-03-31,1710,T,43,6.0NRT,294.9,6.4,D
37.146,-95.846,310.7,1,1,2021-03-31,1710,T,66,6.0NRT,293.2,7.3,D
37.37,-97.957,319.8,1.3,1.1,2021-03-31,1710,T,76,6.0NRT,294.6,19.5,D
37.377,-97.964,311.1,1.3,1.1,2021-03-31,1710,T,45,6.0NRT,294.8,9.3,D
37.375,-97.95,321.5,1.2,1.1,2021-03-31,1710,T,77,6.0NRT,294.4,21.2,D
36.734,-93.404,302.7,1,1,2021-03-31,1710,T,50,6.0NRT,291,3.6,D
37.226,-97.027,310.7,1.1,1.1,2021-03-31,1710,T,63,6.0NRT,295.7,7.3,D
36.995,-95.32,306.5,1,1,2021-03-31,1710,T,58,6.0NRT,293.5,4.8,D
37.089,-96.165,312.1,1.1,1,2021-03-31,1710,T,67,6.0NRT,293.4,8.1,D
37.083,-96.118,309.4,1.1,1,2021-03-31,1710,T,31,6.0NRT,294.8,5.7,D
37.075,-96.131,333.6,1.1,1,2021-03-31,1710,T,88,6.0NRT,294.5,31.6,D
37.074,-96.119,328.8,1.1,1,2021-03-31,1710,T,84,6.0NRT,294.8,24.5,D
37.066,-96.133,325.5,1.1,1,2021-03-31,1710,T,82,6.0NRT,293.4,20.6,D
36.984,-95.509,319.1,1,1,2021-03-31,1710,T,77,6.0NRT,294.4,14.6,D
36.982,-95.497,311.8,1,1,2021-03-31,1710,T,68,6.0NRT,293.9,8.4,D
37.052,-96.139,315.3,1.1,1,2021-03-31,1710,T,72,6.0NRT,292.9,11.3,D
36.971,-95.515,304.4,1,1,2021-03-31,1710,T,45,6.0NRT,292.5,3.6,D
36.974,-95.608,310.1,1,1,2021-03-31,1710,T,65,6.0NRT,293.4,7.3,D
36.76,-94.057,301.5,1,1,2021-03-31,1710,T,46,6.0NRT,290,3.9,D
37.114,-96.781,344.9,1.1,1.1,2021-03-31,1710,T,93,6.0NRT,298.4,56.3,D
37.112,-96.769,328.7,1.1,1,2021-03-31,1710,T,84,6.0NRT,299.1,27.2,D
37.03,-96.337,327.6,1.1,1,2021-03-31,1710,T,83,6.0NRT,295.4,25.2,D
36.584,-93.115,300,1,1,2021-03-31,1710,T,14,6.0NRT,280.2,4.8,D
36.994,-96.198,308.5,1.1,1,2021-03-31,1710,T,56,6.0NRT,296.1,4.9,D
36.993,-96.187,316.7,1.1,1,2021-03-31,1710,T,74,6.0NRT,296.4,11.9,D
36.989,-96.236,319.7,1.1,1,2021-03-31,1710,T,77,6.0NRT,295.8,14.3,D
36.988,-96.224,345.3,1.1,1,2021-03-31,1710,T,94,6.0NRT,296.3,52.7,D
37.309,-99.2,317.9,1.4,1.2,2021-03-31,1710,T,73,6.0NRT,298,18,D
37.308,-99.183,321.1,1.4,1.2,2021-03-31,1710,T,77,6.0NRT,296.5,23.2,D
36.98,-96.237,317.4,1.1,1,2021-03-31,1710,T,52,6.0NRT,294,11.2,D
36.979,-96.226,326.2,1.1,1,2021-03-31,1710,T,82,6.0NRT,295.8,20.7,D
37.334,-99.166,315.2,1.4,1.2,2021-03-31,1710,T,68,6.0NRT,297,12.6,D
36.937,-95.89,312.1,1,1,2021-03-31,1710,T,67,6.0NRT,295.5,8.2,D
36.935,-95.879,312.7,1,1,2021-03-31,1710,T,68,6.0NRT,295.3,8.7,D
37.324,-99.168,322.6,1.4,1.2,2021-03-31,1710,T,78,6.0NRT,298.1,25.1,D
36.97,-96.207,315.6,1.1,1,2021-03-31,1710,T,72,6.0NRT,295.5,11.6,D
36.968,-96.196,329.5,1.1,1,2021-03-31,1710,T,85,6.0NRT,297.6,27.3,D
36.931,-96.058,320.8,1.1,1,2021-03-31,1710,T,78,6.0NRT,296.2,15.3,D
37.012,-96.754,310.6,1.1,1,2021-03-31,1710,T,42,6.0NRT,297,6,D
36.922,-96.06,312.7,1.1,1,2021-03-31,1710,T,59,6.0NRT,295.1,7.3,D
37.069,-97.297,308.1,1.2,1.1,2021-03-31,1710,T,42,6.0NRT,293,5.4,D
37.002,-96.755,352.7,1.1,1,2021-03-31,1710,T,97,6.0NRT,298.4,73.9,D
37.001,-96.743,326.3,1.1,1,2021-03-31,1710,T,82,6.0NRT,294.8,23.1,D
36.991,-96.745,310.9,1.1,1,2021-03-31,1710,T,61,6.0NRT,293.7,7.2,D
37.215,-98.754,321.7,1.4,1.2,2021-03-31,1710,T,77,6.0NRT,296.7,21.2,D
37.214,-98.739,317.9,1.4,1.2,2021-03-31,1710,T,71,6.0NRT,296.4,15.3,D
37.205,-98.756,315.3,1.4,1.2,2021-03-31,1710,T,13,6.0NRT,297.3,11.4,D
37.203,-98.741,320,1.4,1.2,2021-03-31,1710,T,65,6.0NRT,297.9,17.9,D
36.806,-95.471,308.8,1,1,2021-03-31,1710,T,62,6.0NRT,294.8,6,D
36.804,-95.46,322.6,1,1,2021-03-31,1710,T,80,6.0NRT,294.9,18.1,D
36.809,-95.824,315.8,1,1,2021-03-31,1710,T,52,6.0NRT,295.9,9.2,D
36.808,-95.812,328,1,1,2021-03-31,1710,T,84,6.0NRT,295.7,22.6,D
36.8,-95.825,312,1,1,2021-03-31,1710,T,62,6.0NRT,297,6.8,D
36.798,-95.814,321.7,1,1,2021-03-31,1710,T,79,6.0NRT,295.1,16,D
36.894,-96.703,315.4,1.1,1,2021-03-31,1710,T,71,6.0NRT,296.7,10.6,D
36.885,-96.705,309.4,1.1,1,2021-03-31,1710,T,46,6.0NRT,294.6,5.1,D
36.677,-95.257,305,1,1,2021-03-31,1710,T,51,6.0NRT,293.3,4.1,D
36.861,-97.455,307.9,1.2,1.1,2021-03-31,1710,T,36,6.0NRT,294.8,4.9,D
36.736,-96.462,335.9,1.1,1,2021-03-31,1710,T,89,6.0NRT,297,37.5,D
36.735,-96.45,327.5,1.1,1,2021-03-31,1710,T,83,6.0NRT,297.8,25.3,D
36.726,-96.452,340.4,1.1,1,2021-03-31,1710,T,91,6.0NRT,297,45.7,D
36.695,-96.216,319.1,1.1,1,2021-03-31,1710,T,76,6.0NRT,296.5,13.7,D
36.693,-96.204,317.1,1.1,1,2021-03-31,1710,T,74,6.0NRT,296.4,11.8,D
36.745,-96.682,324.4,1.1,1,2021-03-31,1710,T,81,6.0NRT,298.1,18.7,D
36.744,-96.669,318.6,1.1,1,2021-03-31,1710,T,56,6.0NRT,297.2,11.5,D
36.748,-96.781,325.5,1.1,1,2021-03-31,1710,T,72,6.0NRT,297.3,20.4,D
36.747,-96.768,326.8,1.1,1,2021-03-31,1710,T,82,6.0NRT,297.7,22.1,D
36.738,-96.695,368.5,1.1,1,2021-03-31,1710,T,100,6.0NRT,300.1,119.7,D
36.736,-96.683,366.2,1.1,1,2021-03-31,1710,T,100,6.0NRT,298.7,110.8,D
36.735,-96.671,326.3,1.1,1,2021-03-31,1710,T,61,6.0NRT,296.4,19.1,D
36.73,-96.635,392.2,1.1,1,2021-03-31,1710,T,100,6.0NRT,303,231.6,D
36.728,-96.623,337.5,1.1,1,2021-03-31,1710,T,90,6.0NRT,298.1,38.8,D
36.97,-98.762,317.7,1.4,1.2,2021-03-31,1710,T,73,6.0NRT,296.7,18.4,D
36.739,-96.782,320.1,1.1,1,2021-03-31,1710,T,77,6.0NRT,296.4,15.3,D
36.737,-96.77,317.5,1.1,1,2021-03-31,1710,T,74,6.0NRT,295.8,12.5,D
36.722,-96.649,336.3,1.1,1,2021-03-31,1710,T,89,6.0NRT,296.5,36.3,D
36.721,-96.636,327.6,1.1,1,2021-03-31,1710,T,83,6.0NRT,291.3,23.6,D
36.638,-96.143,318.2,1.1,1,2021-03-31,1710,T,75,6.0NRT,296.9,12.8,D
36.529,-95.392,322,1,1,2021-03-31,1710,T,80,6.0NRT,294.9,17.3,D
36.527,-95.381,319.7,1,1,2021-03-31,1710,T,78,6.0NRT,294.9,15,D
36.608,-96.125,311.2,1.1,1,2021-03-31,1710,T,44,6.0NRT,296.2,5.9,D
36.603,-96.09,322.5,1,1,2021-03-31,1710,T,34,6.0NRT,296.7,15.2,D
36.575,-95.871,329.9,1,1,2021-03-31,1710,T,85,6.0NRT,294.7,26.3,D
36.59,-96.098,319.3,1,1,2021-03-31,1710,T,76,6.0NRT,294.3,14.7,D
36.588,-96.086,315.9,1,1,2021-03-31,1710,T,73,6.0NRT,295.6,11.5,D
36.558,-95.856,309.7,1,1,2021-03-31,1710,T,59,6.0NRT,293.6,5.9,D
36.557,-95.845,317.5,1,1,2021-03-31,1710,T,75,6.0NRT,293.6,12,D
36.67,-96.813,320.9,1.1,1,2021-03-31,1710,T,77,6.0NRT,296.4,16.2,D
36.627,-96.537,315.8,1.1,1,2021-03-31,1710,T,72,6.0NRT,295.3,10.6,D
36.611,-96.564,330,1.1,1,2021-03-31,1710,T,85,6.0NRT,296.5,26.2,D
36.565,-96.27,313.1,1.1,1,2021-03-31,1710,T,68,6.0NRT,295.6,8.6,D
36.541,-96.155,320,1.1,1,2021-03-31,1710,T,58,6.0NRT,297.7,14,D
36.623,-97.061,316.1,1.1,1.1,2021-03-31,1710,T,59,6.0NRT,296.5,12.3,D
36.563,-96.573,307.4,1.1,1,2021-03-31,1710,T,54,6.0NRT,294.4,4.2,D
36.55,-96.698,313.4,1.1,1,2021-03-31,1710,T,69,6.0NRT,296,9.2,D
36.541,-96.7,328.1,1.1,1,2021-03-31,1710,T,84,6.0NRT,296.2,25.2,D
36.47,-96.216,314.2,1.1,1,2021-03-31,1710,T,70,6.0NRT,297.4,9.3,D
36.44,-96.316,310.4,1.1,1,2021-03-31,1710,T,46,6.0NRT,296.1,6,D
36.431,-96.318,310.6,1.1,1,2021-03-31,1710,T,62,6.0NRT,295,6.7,D
36.749,-99.125,336.9,1.4,1.2,2021-03-31,1710,T,89,6.0NRT,298.2,56.1,D
36.747,-99.109,379.6,1.4,1.2,2021-03-31,1710,T,100,6.0NRT,299.5,242.7,D
36.737,-99.111,339.4,1.4,1.2,2021-03-31,1710,T,90,6.0NRT,292.1,62.7,D
36.459,-96.688,307.5,1.1,1,2021-03-31,1710,T,44,6.0NRT,295.3,5,D
36.365,-96.318,316.6,1.1,1,2021-03-31,1710,T,73,6.0NRT,294.8,11.7,D
36.364,-96.306,320.3,1.1,1,2021-03-31,1710,T,77,6.0NRT,294.9,15.6,D
36.286,-96.236,307.9,1.1,1,2021-03-31,1710,T,57,6.0NRT,295.6,4.5,D
36.289,-96.559,327.6,1.1,1,2021-03-31,1710,T,79,6.0NRT,296.2,24.6,D
36.288,-96.547,309,1.1,1,2021-03-31,1710,T,44,6.0NRT,296,5.3,D
36.285,-96.55,309.9,1.1,1,2021-03-31,1710,T,58,6.0NRT,296.3,6.5,D
36.016,-94.584,328.7,1,1,2021-03-31,1710,T,85,6.0NRT,293.8,25.2,D
36.014,-94.573,325.9,1,1,2021-03-31,1710,T,83,6.0NRT,292.9,22,D
36.389,-98.345,311.3,1.3,1.1,2021-03-31,1710,T,60,6.0NRT,296,8.4,D
36.387,-98.331,321.5,1.3,1.1,2021-03-31,1710,T,77,6.0NRT,295.8,21.3,D
36.047,-96.361,313.8,1.1,1,2021-03-31,1710,T,69,6.0NRT,296.4,7.6,D
36.038,-96.362,318.5,1.1,1,2021-03-31,1710,T,75,6.0NRT,297,12.3,D
35.802,-95.086,311.6,1,1,2021-03-31,1710,T,55,6.0NRT,292.1,7.7,D
35.797,-95.121,311.4,1,1,2021-03-31,1710,T,59,6.0NRT,293.2,7.9,D
35.796,-95.11,335.3,1,1,2021-03-31,1710,T,89,6.0NRT,293.6,33.1,D
35.794,-95.099,335.3,1,1,2021-03-31,1710,T,89,6.0NRT,292.7,32.3,D
35.793,-95.088,328.4,1,1,2021-03-31,1710,T,85,6.0NRT,292.7,23.6,D
36.281,-99.431,318.9,1.4,1.2,2021-03-31,1710,T,73,6.0NRT,297.8,17.8,D
36.156,-98.262,310.3,1.3,1.1,2021-03-31,1710,T,57,6.0NRT,294.1,9.5,D
35.723,-94.855,308.9,1,1,2021-03-31,1710,T,65,6.0NRT,293.7,6.1,D
35.722,-94.844,305.7,1,1,2021-03-31,1710,T,57,6.0NRT,293.1,3.9,D
36.272,-99.448,332.4,1.4,1.2,2021-03-31,1710,T,86,6.0NRT,299.9,43.8,D
36.27,-99.432,337.3,1.4,1.2,2021-03-31,1710,T,89,6.0NRT,297.5,56.4,D
35.995,-97.263,319.9,1.1,1.1,2021-03-31,1710,T,66,6.0NRT,295.9,17.1,D
35.994,-97.25,312.9,1.1,1.1,2021-03-31,1710,T,67,6.0NRT,295.3,9.6,D
35.906,-96.637,310,1.1,1,2021-03-31,1710,T,62,6.0NRT,296.3,6.2,D
35.904,-96.626,311.8,1.1,1,2021-03-31,1710,T,65,6.0NRT,296.9,7.5,D
35.704,-95.218,314.5,1,1,2021-03-31,1710,T,0,6.0NRT,297.8,9.4,D
35.774,-95.922,308.5,1,1,2021-03-31,1710,T,59,6.0NRT,295.1,5.1,D
35.785,-96.229,308.7,1,1,2021-03-31,1710,T,59,6.0NRT,295,5,D
35.771,-96.338,309.1,1.1,1,2021-03-31,1710,T,60,6.0NRT,297,5.6,D
35.446,-94.033,304.4,1,1,2021-03-31,1710,T,48,6.0NRT,289.3,5.1,D
35.752,-97.277,308.1,1.1,1.1,2021-03-31,1710,T,55,6.0NRT,296.4,4.9,D
35.642,-96.399,309,1.1,1,2021-03-31,1710,T,60,6.0NRT,295.8,6,D
36.073,-101.321,311,1.9,1.3,2021-03-31,1710,T,52,6.0NRT,296.8,12.4,D
35.292,-94.68,305.8,1,1,2021-03-31,1710,T,30,6.0NRT,294.1,4.3,D
35.291,-94.669,306,1,1,2021-03-31,1710,T,48,6.0NRT,293.8,4.7,D
36.102,-101.33,311.3,1.9,1.3,2021-03-31,1710,T,55,6.0NRT,297.3,13,D
35.494,-96.153,322.1,1,1,2021-03-31,1710,T,79,6.0NRT,298,17,D
35.493,-96.142,314.1,1,1,2021-03-31,1710,T,70,6.0NRT,296.4,9.3,D
35.397,-95.919,320.3,1,1,2021-03-31,1710,T,67,6.0NRT,295.8,14.9,D
35.077,-95.625,310,1,1,2021-03-31,1710,T,0,6.0NRT,294.5,6.3,D
35.117,-96.024,312.1,1,1,2021-03-31,1710,T,42,6.0NRT,296.5,7,D
35.108,-96.026,315.2,1,1,2021-03-31,1710,T,72,6.0NRT,295.4,10,D
35.078,-96.078,312,1,1,2021-03-31,1710,T,68,6.0NRT,295.9,8,D
35.196,-97.029,309.3,1.1,1,2021-03-31,1710,T,59,6.0NRT,296.4,6.1,D
35.194,-97.017,312.4,1.1,1,2021-03-31,1710,T,66,6.0NRT,296,8.9,D
35.077,-96.273,307.2,1,1,2021-03-31,1710,T,57,6.0NRT,293.1,5.3,D
34.987,-96.173,306.3,1,1,2021-03-31,1710,T,48,6.0NRT,293.7,4.4,D
35.083,-97.144,313.5,1.1,1,2021-03-31,1710,T,68,6.0NRT,296.3,9.7,D
34.94,-96.217,313.6,1,1,2021-03-31,1710,T,71,6.0NRT,295.3,9.6,D
35.062,-97.209,321.5,1.1,1,2021-03-31,1710,T,78,6.0NRT,296.7,17,D
35.061,-97.197,324.8,1.1,1,2021-03-31,1710,T,81,6.0NRT,296.3,21,D
34.909,-96.063,306.4,1,1,2021-03-31,1710,T,52,6.0NRT,293.3,4.3,D
34.908,-96.052,314,1,1,2021-03-31,1710,T,72,6.0NRT,295.2,10.1,D
34.738,-96.057,310.8,1,1,2021-03-31,1710,T,68,6.0NRT,295,6.2,D
34.729,-96.058,307.3,1,1,2021-03-31,1710,T,36,6.0NRT,294.9,3.9,D
34.584,-95.713,304.5,1,1,2021-03-31,1710,T,54,6.0NRT,293,4.2,D
34.623,-96.132,311.4,1,1,2021-03-31,1710,T,56,6.0NRT,295.5,6.1,D
34.614,-96.134,316,1,1,2021-03-31,1710,T,74,6.0NRT,295.1,10.2,D
34.584,-96.117,311.8,1,1,2021-03-31,1710,T,69,6.0NRT,296,7,D
34.575,-96.115,308.2,1,1,2021-03-31,1710,T,63,6.0NRT,296.3,5.1,D
34.359,-95.685,317.1,1,1,2021-03-31,1710,T,76,6.0NRT,291.9,13.4,D
34.358,-95.675,304.2,1,1,2021-03-31,1710,T,52,6.0NRT,292,4,D
34.933,-100.638,328,1.6,1.3,2021-03-31,1710,T,82,6.0NRT,298.8,39.2,D
34.922,-100.632,324.2,1.6,1.3,2021-03-31,1710,T,78,6.0NRT,298.6,33,D
34.92,-100.614,315,1.6,1.3,2021-03-31,1710,T,64,6.0NRT,298.2,14.3,D
34.333,-95.968,314.4,1,1,2021-03-31,1710,T,72,6.0NRT,293.2,10,D
34.386,-96.627,312.7,1,1,2021-03-31,1710,T,69,6.0NRT,297.5,8.4,D
34.279,-96.502,311.5,1,1,2021-03-31,1710,T,67,6.0NRT,295.2,7.7,D
34.058,-95.994,310.4,1,1,2021-03-31,1710,T,65,6.0NRT,294.8,6.7,D
34.057,-95.983,316.6,1,1,2021-03-31,1710,T,74,6.0NRT,294.6,11.8,D
33.958,-98.733,326.5,1.2,1.1,2021-03-31,1710,T,81,6.0NRT,296,27.7,D
31.057,-84.77,305.9,3.9,1.8,2021-03-31,1710,T,57,6.0NRT,283.6,17.8,D
